,UNC_YEAR,HSCD,COUNTRYCD,COUNTRYNM,TRADE_COUNTRYCD,TRADE_HSCD,TARIFF_AVG,SNDIST,NY_GDP_MKTP_CD,NY_GDP_MKTP_CD_1Y,SP_POP_TOTL,PA_NUS_FCRF,IC_BUS_EASE_DFRN_DB,KMDIST,TRADE_HSCD_COUNTRYCD,KR_TRADE_HSCD_COUNTRYCD
10466,2018,870892,484,Mexico,473441791355,9569379499.0,0.0,9648.169103,1222348807283,1158913035796,126190788.0,12.77199167,73.42948,12066.00781,387646819.0,12085744.0
10467,2018,870892,496,Mongolia,6125977140,9569379499.0,5.0,5810.1928179999995,13108769496,11425755280,3170208.0,1523.9275,67.40642,2003.1032710000002,449353.0,33081.594
10468,2018,870892,528,Netherlands,548417493258,9569379499.0,0.9,4647.515681,914043438180,833869641687,17231624.0,,76.08463,8573.182617,284444686.0,148776.17
10469,2018,870892,554,New Zealand,45058310241,9569379499.0,2.9,14333.32275,207920613962,205415864858,4841000.0,1.219407142,87.02213,10293.83691,5571919.0,61300.33
10470,2018,870892,579,Norway,92821296616,9569379499.0,0.0,4110.661072999999,434166615432,398393955269,5311916.0,5.875,82.65956,7730.766602,12883172.0,124016.37
10471,2018,870892,604,Peru,43743198163,9569379499.0,0.0,11016.2049,222044970486,211007207484,31989256.0,2.7018990260000004,67.76048,16329.76465,6569367.0,84173.87
10472,2018,870892,608,Philippines,119619804041,9569379499.0,11.5,6787.486451000001,346841896890,328480738147,106651922.0,42.44618483,59.33172,2615.750732,3199821.0,101013.73
10473,2018,870892,616,Poland,271014771734,9569379499.0,0.9,3563.5249630000003,587411745162,526508877305,37974750.0,3.1606166669999998,77.85723,7753.967285,309801364.0,115544.25
10474,2018,870892,643,Russian Federation,246605953599,9569379499.0,4.7,4081.412378,1669583089323,1574199387071,144477860.0,31.83714364,76.49870667,6614.064453,200720403.0,19720578.0
10475,2018,870892,682,Saudi Arabia,148653112350,9569379499.0,4.5,5468.116818,786521831572,688586244287,33699947.0,3.75,62.08336,7557.271973000001,6348593.0,343713.97
10476,2018,870892,699,India,517005871911,9569379499.0,8.2,5980.07736,2713165057513,2652754685835,1352617328.0,58.59784542,60.88745,4692.671875,46534766.0,2179778.0
10477,2018,870892,702,Singapore,385054245178,9569379499.0,0.0,8259.81169,373217081851,341863349989,5638676.0,1.2513,85.57215,4676.682617,6091460.0,32665.154
10478,2018,870892,704,Viet Nam,238190033672,9569379499.0,16.9,6344.513027,245213686369,223779865815,95540395.0,20933.41667,66.9796,2740.135254,18474550.0,413385.66
10479,2018,870892,710,South Africa,96117430662,9569379499.0,11.0,8202.195856,368288939768,349554116684,57779622.0,9.655056069,65.32778,13723.41309,53352616.0,1182048.0
10480,2018,870892,724,Spain,380074959825,9569379499.0,0.9,4876.644289,1422153839841,1312539279462,46797754.0,,77.62772,10012.6416,225404182.0,1957611.5
10481,2018,870892,757,Switzerland,289593607423,9569379499.0,0.3,3953.009035,705140620047,679950481623,8514329.0,0.926903548,76.60784,8878.165039,29236748.0,121489.945
10482,2018,870892,784,United Arab Emirates,254510973245,9569379499.0,4.5,5274.53738,422215043585,385605506855,9630959.0,3.6725,79.30036,6909.236328,13875182.0,1045379.25
10483,2018,870892,792,Turkey,234394880098,9569379499.0,1.9,4180.692051,778381859841,858988610574,82319724.0,1.903768242,70.9145,7967.700684,165772137.0,3101631.5
10484,2018,870892,818,Egypt,94326188483,9569379499.0,4.5,4578.701125,249712999437,235733695652,98423595.0,6.870325,55.797630000000005,8497.368164,8466874.0,421169.44
10485,2018,870892,826,United Kingdom,723877103929,9569379499.0,0.9,4528.12725,2860667727552,2666229179958,66460344.0,0.639660578,83.21535,8875.389648,575857408.0,3134564.5
10486,2018,870892,842,USA,2629608381499,9569379499.0,,7723.792791,20580159776000,19519353692000,326687501.0,1.0,83.35240999999999,11065.70215,1045767540.0,54583256.0
10487,2018,870891,12,Algeria,42196119729,7072486251.0,14.6,3535.489332,175405660377,170163165961,42228429.0,100.6914333,46.226859999999995,9954.009766,17994392.0,98123.24
10488,2018,870891,36,Australia,240422685574,7072486251.0,2.3,12111.80197,1432881172002,1329188475752,24982688.0,1.035843097,80.76007,8329.652344,59252362.0,1162749.8
10489,2018,870891,40,Austria,186965232670,7072486251.0,0.9,4315.010997,455094861902,417237869116,8840521.0,,78.70694,8289.029297,142483570.0,34682844.0
10490,2018,870891,56,Belgium,461444842911,7072486251.0,0.9,4421.305688,543734366831,502698069367,11427054.0,,72.18146,8722.114258,73317261.0,682038.94
10491,2018,870891,76,Brazil,185290138433,7072486251.0,17.1,10130.68535,1885482534238,2062831045936,209469333.0,2.1560891509999998,55.80145,18364.50586,78525544.0,2847744.5
10492,2018,870891,104,Myanmar,21113013351,7072486251.0,3.7,6959.333466,76168043982,68945867478,53708395.0,933.5704541000001,42.97482,3796.142578,5713302.0,29622.742
10493,2018,870891,124,Canada,462631936513,7072486251.0,1.5,7438.270361,1716262621082,1649878054227,37057765.0,1.02979657,79.30059,10617.70313,251605870.0,691876.7
10494,2018,870891,144,Sri Lanka,18419136335,7072486251.0,30.9,6751.997273999999,88425889592,87428125558,21670000.0,129.0690309,59.95121999999999,5840.512695,1269279.0,16.506758
10495,2018,870891,152,Chile,75903274076,7072486251.0,3.3,11064.04442,298258019275,277044950259,18729160.0,495.2728776000001,71.95100000000001,18375.18164,24299548.0,931820.8
10496,2018,870891,156,China,2162214649902,7072486251.0,13.6,7317.150939,13894817549374,12310409370893,1392730000.0,6.195758346,65.20485333,955.6510619999999,346678303.0,18002114.0
10497,2018,870891,203,Czechia,186473607616,7072486251.0,0.9,4298.1377170000005,248908731818,218628940952,10629928.0,19.57058333,76.42161999999999,8262.0625,239352646.0,10245525.0
10498,2018,870891,251,France,667420759741,7072486251.0,0.9,4512.058650999999,2787863958885,2595151045198,66965912.0,,76.01011,8981.466797,213474161.0,248336.5
10499,2018,870891,276,Germany,1315409332891,7072486251.0,0.9,4247.142656,3963767526251,3682602479929,82905782.0,,79.34962,8543.78418,973935111.0,4346353.0
10500,2018,870891,320,Guatemala,13969525515,7072486251.0,9.0,9093.983745,73118147941,71612352645,16346950.0,7.85681375,61.52534,13029.69238,2870567.0,6048.4663
10501,2018,870891,344,"China, Hong Kong SAR",643394798125,7072486251.0,0.0,6732.553252,361696880781,341244161577,7451000.0,7.756,85.04858,2095.842529,39238125.0,85010.61
10502,2018,870891,360,Indonesia,191443243509,7072486251.0,9.4,8969.386843,1042240309413,1015618742566,267663435.0,10461.24,66.70627333,5291.683594,60332753.0,1233835.1
10503,2018,870891,364,Iran,49556486747,7072486251.0,18.0,3806.166608,453996479250,445345256459,81800269.0,18414.44801,55.696780000000004,6562.448242,16759675.0,47059.125
10504,2018,870891,381,Italy,506856859377,7072486251.0,0.9,4008.091377,2091544955092,1961796197354,60421760.0,,73.19206,8982.65918,197721013.0,139191.25
10505,2018,870891,392,Japan,759875312417,7072486251.0,0.0,7834.380321,4954806619995,4866864409658,126529100.0,97.59565828,78.09557667,1156.669556,128304125.0,20901174.0
10506,2018,870891,398,Kazakhstan,34721768925,7072486251.0,4.3,5234.1536320000005,179339994859,166805800596,18276498.5,152.12916669999998,76.87746,4227.771973,17943683.0,224604.73
10507,2018,870891,414,Kuwait,37380235154,7072486251.0,4.5,5367.366149,140645364238,120707220574,4137312.0,0.283583333,61.78943,7181.024901999999,7578449.0,92491.56
10508,2018,870891,458,Malaysia,221735105989,7072486251.0,14.0,7675.943614,358715057124,319112136545,31528585.0,3.15090855,78.77204,4614.067383,28304145.0,1376929.2
10509,2018,870891,484,Mexico,473441791355,7072486251.0,1.3,9309.317031,1222348807283,1158913035796,126190788.0,12.77199167,73.42948,12066.00781,312044101.0,10963320.0
10510,2018,870891,496,Mongolia,6125977140,7072486251.0,5.0,6345.8850600000005,13108769496,11425755280,3170208.0,1523.9275,67.40642,2003.1032710000002,2052061.0,60168.22
10511,2018,870891,528,Netherlands,548417493258,7072486251.0,0.9,4301.097881000001,914043438180,833869641687,17231624.0,,76.08463,8573.182617,155722810.0,451765.22
10512,2018,870891,554,New Zealand,45058310241,7072486251.0,1.8,14051.41246,207920613962,205415864858,4841000.0,1.219407142,87.02213,10293.83691,8929935.0,83193.33
10513,2018,870891,579,Norway,92821296616,7072486251.0,0.0,4110.972909,434166615432,398393955269,5311916.0,5.875,82.65956,7730.766602,9843302.0,143273.45
10514,2018,870891,604,Peru,43743198163,7072486251.0,0.0,10861.684959999999,222044970486,211007207484,31989256.0,2.7018990260000004,67.76048,16329.76465,11533520.0,261906.27
10515,2018,870891,608,Philippines,119619804041,7072486251.0,13.2,7520.727889,346841896890,328480738147,106651922.0,42.44618483,59.33172,2615.750732,8187495.0,385089.6
10516,2018,870891,616,Poland,271014771734,7072486251.0,0.9,3692.25487,587411745162,526508877305,37974750.0,3.1606166669999998,77.85723,7753.967285,208235709.0,1499656.1
10517,2018,870891,643,Russian Federation,246605953599,7072486251.0,4.7,4510.46666,1669583089323,1574199387071,144477860.0,31.83714364,76.49870667,6614.064453,189073838.0,13421115.0
10518,2018,870891,682,Saudi Arabia,148653112350,7072486251.0,4.5,5549.083724,786521831572,688586244287,33699947.0,3.75,62.08336,7557.271973000001,32764203.0,1618575.5
10519,2018,870891,699,India,517005871911,7072486251.0,8.1,6440.1490380000005,2713165057513,2652754685835,1352617328.0,58.59784542,60.88745,4692.671875,32471080.0,1282327.1
10520,2018,870891,702,Singapore,385054245178,7072486251.0,0.0,8392.059157,373217081851,341863349989,5638676.0,1.2513,85.57215,4676.682617,9593868.0,216252.62
10521,2018,870891,704,Viet Nam,238190033672,7072486251.0,12.4,6282.901703,245213686369,223779865815,95540395.0,20933.41667,66.9796,2740.135254,32028407.0,7715718.0
10522,2018,870891,710,South Africa,96117430662,7072486251.0,11.0,8208.486202,368288939768,349554116684,57779622.0,9.655056069,65.32778,13723.41309,37690165.0,547719.9
10523,2018,870891,724,Spain,380074959825,7072486251.0,0.9,4101.090957,1422153839841,1312539279462,46797754.0,,77.62772,10012.6416,262857094.0,3953832.5
10524,2018,870891,757,Switzerland,289593607423,7072486251.0,0.3,4164.557283,705140620047,679950481623,8514329.0,0.926903548,76.60784,8878.165039,23686609.0,265110.94
10525,2018,870891,784,United Arab Emirates,254510973245,7072486251.0,4.5,5621.709846,422215043585,385605506855,9630959.0,3.6725,79.30036,6909.236328,34796797.0,1916070.1
10526,2018,870891,792,Turkey,234394880098,7072486251.0,1.9,4473.947734,778381859841,858988610574,82319724.0,1.903768242,70.9145,7967.700684,108473487.0,4640571.5
10527,2018,870891,818,Egypt,94326188483,7072486251.0,5.6,4497.130592,249712999437,235733695652,98423595.0,6.870325,55.797630000000005,8497.368164,10056444.0,488442.56
10528,2018,870891,826,United Kingdom,723877103929,7072486251.0,0.9,4622.717389,2860667727552,2666229179958,66460344.0,0.639660578,83.21535,8875.389648,194104577.0,152450.1
10529,2018,870891,842,USA,2629608381499,7072486251.0,,8325.683465,20580159776000,19519353692000,326687501.0,1.0,83.35240999999999,11065.70215,1022808231.0,25460486.0
10530,2018,870880,12,Algeria,42196119729,19861481679.0,13.2,4133.188174,175405660377,170163165961,42228429.0,100.6914333,46.226859999999995,9954.009766,51485828.0,1318300.4
10531,2018,870880,36,Australia,240422685574,19861481679.0,2.2,12610.685140000001,1432881172002,1329188475752,24982688.0,1.035843097,80.76007,8329.652344,145354922.0,2034758.8
10532,2018,870880,40,Austria,186965232670,19861481679.0,0.9,4104.903767,455094861902,417237869116,8840521.0,,78.70694,8289.029297,126366521.0,544166.8
10533,2018,870880,56,Belgium,461444842911,19861481679.0,0.9,4509.20547,543734366831,502698069367,11427054.0,,72.18146,8722.114258,390484843.0,3496045.0
10534,2018,870880,76,Brazil,185290138433,19861481679.0,17.1,9875.359758,1885482534238,2062831045936,209469333.0,2.1560891509999998,55.80145,18364.50586,254263138.0,19856682.0
10535,2018,870880,104,Myanmar,21113013351,19861481679.0,4.2,6976.343502,76168043982,68945867478,53708395.0,933.5704541000001,42.97482,3796.142578,3751449.0,180035.55
10536,2018,870880,124,Canada,462631936513,19861481679.0,1.5,8163.695613,1716262621082,1649878054227,37057765.0,1.02979657,79.30059,10617.70313,1315746935.0,32617596.0
10537,2018,870880,144,Sri Lanka,18419136335,19861481679.0,29.2,6364.451023,88425889592,87428125558,21670000.0,129.0690309,59.95121999999999,5840.512695,3188760.0,5263.8027
10538,2018,870880,152,Chile,75903274076,19861481679.0,3.3,10995.18527,298258019275,277044950259,18729160.0,495.2728776000001,71.95100000000001,18375.18164,49277273.0,2770797.5
10539,2018,870880,156,China,2162214649902,19861481679.0,13.6,7995.81888,13894817549374,12310409370893,1392730000.0,6.195758346,65.20485333,955.6510619999999,971475962.0,158807550.0
10540,2018,870880,203,Czechia,186473607616,19861481679.0,0.9,4211.2420329999995,248908731818,218628940952,10629928.0,19.57058333,76.42161999999999,8262.0625,435510502.0,11751651.0
10541,2018,870880,251,France,667420759741,19861481679.0,0.9,4264.525801,2787863958885,2595151045198,66965912.0,,76.01011,8981.466797,566239886.0,16663041.0
10542,2018,870880,276,Germany,1315409332891,19861481679.0,0.9,4156.083857,3963767526251,3682602479929,82905782.0,,79.34962,8543.78418,1835105866.0,19661932.0
10543,2018,870880,320,Guatemala,13969525515,19861481679.0,9.0,9251.751187,73118147941,71612352645,16346950.0,7.85681375,61.52534,13029.69238,17058499.0,38500.773
10544,2018,870880,344,"China, Hong Kong SAR",643394798125,19861481679.0,0.0,7194.519156,361696880781,341244161577,7451000.0,7.756,85.04858,2095.842529,78412565.0,176188.75
10545,2018,870880,360,Indonesia,191443243509,19861481679.0,9.4,8931.913536,1042240309413,1015618742566,267663435.0,10461.24,66.70627333,5291.683594,89942695.0,1636256.0
10546,2018,870880,364,Iran,49556486747,19861481679.0,14.7,4585.021768,453996479250,445345256459,81800269.0,18414.44801,55.696780000000004,6562.448242,51906796.0,2064048.2
10547,2018,870880,381,Italy,506856859377,19861481679.0,0.9,3834.2175159999997,2091544955092,1961796197354,60421760.0,,73.19206,8982.65918,399979818.0,413497.7
10548,2018,870880,392,Japan,759875312417,19861481679.0,0.0,8162.044739,4954806619995,4866864409658,126529100.0,97.59565828,78.09557667,1156.669556,437581877.0,110292320.0
10549,2018,870880,398,Kazakhstan,34721768925,19861481679.0,4.6,5425.673871,179339994859,166805800596,18276498.5,152.12916669999998,76.87746,4227.771973,35905632.0,2328652.0
10550,2018,870880,414,Kuwait,37380235154,19861481679.0,4.5,5284.7258409999995,140645364238,120707220574,4137312.0,0.283583333,61.78943,7181.024901999999,17096659.0,383224.12
10551,2018,870880,458,Malaysia,221735105989,19861481679.0,16.4,7750.988734999999,358715057124,319112136545,31528585.0,3.15090855,78.77204,4614.067383,64883464.0,786292.1
10552,2018,870880,484,Mexico,473441791355,19861481679.0,2.4,9511.273853,1222348807283,1158913035796,126190788.0,12.77199167,73.42948,12066.00781,1602947039.0,76030630.0
10553,2018,870880,496,Mongolia,6125977140,19861481679.0,5.0,6526.122837,13108769496,11425755280,3170208.0,1523.9275,67.40642,2003.1032710000002,4953652.0,288028.75
10554,2018,870880,528,Netherlands,548417493258,19861481679.0,0.9,4429.835598,914043438180,833869641687,17231624.0,,76.08463,8573.182617,229887644.0,278964.5
10555,2018,870880,554,New Zealand,45058310241,19861481679.0,1.7,13917.77239,207920613962,205415864858,4841000.0,1.219407142,87.02213,10293.83691,24661959.0,175089.97
10556,2018,870880,579,Norway,92821296616,19861481679.0,0.0,4450.482958,434166615432,398393955269,5311916.0,5.875,82.65956,7730.766602,33626215.0,470864.53
10557,2018,870880,604,Peru,43743198163,19861481679.0,0.0,10528.471459999999,222044970486,211007207484,31989256.0,2.7018990260000004,67.76048,16329.76465,37544465.0,1862323.6
10558,2018,870880,608,Philippines,119619804041,19861481679.0,5.5,7607.75447,346841896890,328480738147,106651922.0,42.44618483,59.33172,2615.750732,9925731.0,334711.44
10559,2018,870880,616,Poland,271014771734,19861481679.0,0.9,4275.350611,587411745162,526508877305,37974750.0,3.1606166669999998,77.85723,7753.967285,579873595.0,11247499.0
10560,2018,870880,643,Russian Federation,246605953599,19861481679.0,5.2,4216.215429,1669583089323,1574199387071,144477860.0,31.83714364,76.49870667,6614.064453,929654413.0,146014580.0
10561,2018,870880,682,Saudi Arabia,148653112350,19861481679.0,4.5,5852.348690999999,786521831572,688586244287,33699947.0,3.75,62.08336,7557.271973000001,96287960.0,4526004.5
10562,2018,870880,699,India,517005871911,19861481679.0,8.2,5956.6696950000005,2713165057513,2652754685835,1352617328.0,58.59784542,60.88745,4692.671875,108857781.0,6901492.0
10563,2018,870880,702,Singapore,385054245178,19861481679.0,0.0,8848.568245,373217081851,341863349989,5638676.0,1.2513,85.57215,4676.682617,55790116.0,645859.75
10564,2018,870880,704,Viet Nam,238190033672,19861481679.0,11.5,6709.917659000001,245213686369,223779865815,95540395.0,20933.41667,66.9796,2740.135254,45416430.0,1698403.0
10565,2018,870880,710,South Africa,96117430662,19861481679.0,6.6,8061.144908,368288939768,349554116684,57779622.0,9.655056069,65.32778,13723.41309,110886124.0,2141712.0
10566,2018,870880,724,Spain,380074959825,19861481679.0,0.9,4852.227027,1422153839841,1312539279462,46797754.0,,77.62772,10012.6416,433199057.0,6183085.0
10567,2018,870880,757,Switzerland,289593607423,19861481679.0,0.2,3992.623111,705140620047,679950481623,8514329.0,0.926903548,76.60784,8878.165039,30992121.0,257247.6
10568,2018,870880,784,United Arab Emirates,254510973245,19861481679.0,4.5,5464.328075,422215043585,385605506855,9630959.0,3.6725,79.30036,6909.236328,191370605.0,9413557.0
10569,2018,870880,792,Turkey,234394880098,19861481679.0,1.8,4130.8411399999995,778381859841,858988610574,82319724.0,1.903768242,70.9145,7967.700684,227611632.0,12719721.0
10570,2018,870880,818,Egypt,94326188483,19861481679.0,4.5,4210.868348,249712999437,235733695652,98423595.0,6.870325,55.797630000000005,8497.368164,37768425.0,2792565.0
10571,2018,870880,826,United Kingdom,723877103929,19861481679.0,0.9,4576.003004,2860667727552,2666229179958,66460344.0,0.639660578,83.21535,8875.389648,897055679.0,2726947.5
10572,2018,870880,842,USA,2629608381499,19861481679.0,,7736.5433140000005,20580159776000,19519353692000,326687501.0,1.0,83.35240999999999,11065.70215,4235404266.0,255659420.0
10573,2018,870870,12,Algeria,42196119729,20801517600.0,14.6,3863.032476,175405660377,170163165961,42228429.0,100.6914333,46.226859999999995,9954.009766,64862845.0,44418.97
10574,2018,870870,36,Australia,240422685574,20801517600.0,2.2,12116.80592,1432881172002,1329188475752,24982688.0,1.035843097,80.76007,8329.652344,159500933.0,1219077.8
10575,2018,870870,40,Austria,186965232670,20801517600.0,0.9,3834.1270630000004,455094861902,417237869116,8840521.0,,78.70694,8289.029297,267172933.0,907280.25
10576,2018,870870,56,Belgium,461444842911,20801517600.0,0.9,4235.279175,543734366831,502698069367,11427054.0,,72.18146,8722.114258,571545473.0,2403466.5
10577,2018,870870,76,Brazil,185290138433,20801517600.0,15.3,10043.835990000001,1885482534238,2062831045936,209469333.0,2.1560891509999998,55.80145,18364.50586,154586802.0,4274325.0
10578,2018,870870,104,Myanmar,21113013351,20801517600.0,3.7,7000.840903,76168043982,68945867478,53708395.0,933.5704541000001,42.97482,3796.142578,21973098.0,27850.832
10579,2018,870870,124,Canada,462631936513,20801517600.0,1.5,7997.768246,1716262621082,1649878054227,37057765.0,1.02979657,79.30059,10617.70313,1096388875.0,9796922.0
10580,2018,870870,144,Sri Lanka,18419136335,20801517600.0,29.3,6769.536737,88425889592,87428125558,21670000.0,129.0690309,59.95121999999999,5840.512695,23030773.0,6678.5977
10581,2018,870870,152,Chile,75903274076,20801517600.0,3.3,11278.75583,298258019275,277044950259,18729160.0,495.2728776000001,71.95100000000001,18375.18164,41559344.0,1646071.0
10582,2018,870870,156,China,2162214649902,20801517600.0,9.6,7284.444512,13894817549374,12310409370893,1392730000.0,6.195758346,65.20485333,955.6510619999999,215756835.0,10560158.0
10583,2018,870870,203,Czechia,186473607616,20801517600.0,0.9,3928.12184,248908731818,218628940952,10629928.0,19.57058333,76.42161999999999,8262.0625,325823125.0,8088322.0
10584,2018,870870,251,France,667420759741,20801517600.0,0.9,4338.690699,2787863958885,2595151045198,66965912.0,,76.01011,8981.466797,953529847.0,6939987.0
10585,2018,870870,276,Germany,1315409332891,20801517600.0,0.9,4058.162157,3963767526251,3682602479929,82905782.0,,79.34962,8543.78418,2470057480.0,84503340.0
10586,2018,870870,320,Guatemala,13969525515,20801517600.0,8.9,8718.343621,73118147941,71612352645,16346950.0,7.85681375,61.52534,13029.69238,6146490.0,44681.367
10587,2018,870870,344,"China, Hong Kong SAR",643394798125,20801517600.0,0.0,6889.944358,361696880781,341244161577,7451000.0,7.756,85.04858,2095.842529,36420772.0,127961.71
10588,2018,870870,360,Indonesia,191443243509,20801517600.0,9.4,9042.270138,1042240309413,1015618742566,267663435.0,10461.24,66.70627333,5291.683594,87250029.0,255203.28
10589,2018,870870,364,Iran,49556486747,20801517600.0,17.8,4106.268266,453996479250,445345256459,81800269.0,18414.44801,55.696780000000004,6562.448242,55442086.0,2166220.2
10590,2018,870870,381,Italy,506856859377,20801517600.0,0.9,3899.4242759999997,2091544955092,1961796197354,60421760.0,,73.19206,8982.65918,413643091.0,737275.06
10591,2018,870870,392,Japan,759875312417,20801517600.0,0.0,7936.730320999999,4954806619995,4866864409658,126529100.0,97.59565828,78.09557667,1156.669556,1449687473.0,75755370.0
10592,2018,870870,398,Kazakhstan,34721768925,20801517600.0,4.7,5366.1995369999995,179339994859,166805800596,18276498.5,152.12916669999998,76.87746,4227.771973,50170476.0,3287794.5
10593,2018,870870,414,Kuwait,37380235154,20801517600.0,4.5,5150.891107,140645364238,120707220574,4137312.0,0.283583333,61.78943,7181.024901999999,4652675.0,93562.43
10594,2018,870870,458,Malaysia,221735105989,20801517600.0,22.3,7781.986425,358715057124,319112136545,31528585.0,3.15090855,78.77204,4614.067383,101322643.0,579164.1
10595,2018,870870,484,Mexico,473441791355,20801517600.0,0.5,8928.97136,1222348807283,1158913035796,126190788.0,12.77199167,73.42948,12066.00781,886919170.0,49532940.0
10596,2018,870870,496,Mongolia,6125977140,20801517600.0,5.0,6627.114045,13108769496,11425755280,3170208.0,1523.9275,67.40642,2003.1032710000002,3412127.0,86240.625
10597,2018,870870,528,Netherlands,548417493258,20801517600.0,0.9,4378.891743,914043438180,833869641687,17231624.0,,76.08463,8573.182617,305801636.0,562363.0
10598,2018,870870,554,New Zealand,45058310241,20801517600.0,2.8,14170.242719999998,207920613962,205415864858,4841000.0,1.219407142,87.02213,10293.83691,32420704.0,513425.06
10599,2018,870870,579,Norway,92821296616,20801517600.0,0.0,4223.240733,434166615432,398393955269,5311916.0,5.875,82.65956,7730.766602,136045051.0,2408282.0
10600,2018,870870,604,Peru,43743198163,20801517600.0,0.0,10668.74749,222044970486,211007207484,31989256.0,2.7018990260000004,67.76048,16329.76465,23488059.0,299021.4
10601,2018,870870,608,Philippines,119619804041,20801517600.0,9.9,7316.377076000001,346841896890,328480738147,106651922.0,42.44618483,59.33172,2615.750732,12050708.0,265316.3
10602,2018,870870,616,Poland,271014771734,20801517600.0,0.9,3940.4302090000006,587411745162,526508877305,37974750.0,3.1606166669999998,77.85723,7753.967285,276695517.0,6450981.0
10603,2018,870870,643,Russian Federation,246605953599,20801517600.0,4.7,4395.264755,1669583089323,1574199387071,144477860.0,31.83714364,76.49870667,6614.064453,853757709.0,54760588.0
10604,2018,870870,682,Saudi Arabia,148653112350,20801517600.0,4.5,5341.072989,786521831572,688586244287,33699947.0,3.75,62.08336,7557.271973000001,34675808.0,773251.75
10605,2018,870870,699,India,517005871911,20801517600.0,8.2,5846.863011,2713165057513,2652754685835,1352617328.0,58.59784542,60.88745,4692.671875,190270896.0,6189501.0
10606,2018,870870,702,Singapore,385054245178,20801517600.0,0.0,8232.654491,373217081851,341863349989,5638676.0,1.2513,85.57215,4676.682617,27515576.0,120579.78
10607,2018,870870,704,Viet Nam,238190033672,20801517600.0,22.9,7049.8406430000005,245213686369,223779865815,95540395.0,20933.41667,66.9796,2740.135254,43208667.0,613831.1
10608,2018,870870,710,South Africa,96117430662,20801517600.0,12.3,8170.707858,368288939768,349554116684,57779622.0,9.655056069,65.32778,13723.41309,41367032.0,825115.94
10609,2018,870870,724,Spain,380074959825,20801517600.0,0.9,4804.630287,1422153839841,1312539279462,46797754.0,,77.62772,10012.6416,467845881.0,38954150.0
10610,2018,870870,757,Switzerland,289593607423,20801517600.0,0.9,4397.3447320000005,705140620047,679950481623,8514329.0,0.926903548,76.60784,8878.165039,179907031.0,596390.0
10611,2018,870870,784,United Arab Emirates,254510973245,20801517600.0,4.5,5312.317341,422215043585,385605506855,9630959.0,3.6725,79.30036,6909.236328,68985221.0,3999048.0
10612,2018,870870,792,Turkey,234394880098,20801517600.0,2.0,3711.6092340000005,778381859841,858988610574,82319724.0,1.903768242,70.9145,7967.700684,245432928.0,44599396.0
10613,2018,870870,818,Egypt,94326188483,20801517600.0,4.5,4368.866089,249712999437,235733695652,98423595.0,6.870325,55.797630000000005,8497.368164,32264975.0,577910.25
10614,2018,870870,826,United Kingdom,723877103929,20801517600.0,0.9,4665.456427,2860667727552,2666229179958,66460344.0,0.639660578,83.21535,8875.389648,839980716.0,76603540.0
10615,2018,870870,842,USA,2629608381499,20801517600.0,,7761.175971,20580159776000,19519353692000,326687501.0,1.0,83.35240999999999,11065.70215,4673395008.0,148901180.0
10616,2018,870850,12,Algeria,42196119729,25931825617.0,13.2,3927.6990020000003,175405660377,170163165961,42228429.0,100.6914333,46.226859999999995,9954.009766,67096866.0,33382.52
10617,2018,870850,36,Australia,240422685574,25931825617.0,2.3,12669.9403,1432881172002,1329188475752,24982688.0,1.035843097,80.76007,8329.652344,108303564.0,1506431.0
10618,2018,870850,40,Austria,186965232670,25931825617.0,0.9,3688.7138659999996,455094861902,417237869116,8840521.0,,78.70694,8289.029297,918892474.0,3174611.5
10619,2018,870850,56,Belgium,461444842911,25931825617.0,0.9,4799.573004,543734366831,502698069367,11427054.0,,72.18146,8722.114258,748953137.0,4182196.0
10620,2018,870850,76,Brazil,185290138433,25931825617.0,12.4,10215.89733,1885482534238,2062831045936,209469333.0,2.1560891509999998,55.80145,18364.50586,572084235.0,47980550.0
10621,2018,870850,104,Myanmar,21113013351,25931825617.0,3.5,5842.396853,76168043982,68945867478,53708395.0,933.5704541000001,42.97482,3796.142578,3584178.0,54264.2
10622,2018,870850,124,Canada,462631936513,25931825617.0,1.5,8310.897775,1716262621082,1649878054227,37057765.0,1.02979657,79.30059,10617.70313,1121623498.0,15084310.0
10623,2018,870850,152,Chile,75903274076,25931825617.0,3.3,11299.79674,298258019275,277044950259,18729160.0,495.2728776000001,71.95100000000001,18375.18164,14785892.0,185949.53
10624,2018,870850,156,China,2162214649902,25931825617.0,9.6,6920.412843000001,13894817549374,12310409370893,1392730000.0,6.195758346,65.20485333,955.6510619999999,980869055.0,81214560.0
10625,2018,870850,203,Czechia,186473607616,25931825617.0,0.9,3768.58483,248908731818,218628940952,10629928.0,19.57058333,76.42161999999999,8262.0625,873018090.0,151912830.0
10626,2018,870850,251,France,667420759741,25931825617.0,0.9,4363.714537,2787863958885,2595151045198,66965912.0,,76.01011,8981.466797,848754324.0,2778233.2
10627,2018,870850,276,Germany,1315409332891,25931825617.0,0.9,4307.666924,3963767526251,3682602479929,82905782.0,,79.34962,8543.78418,2721138657.0,116407730.0
10628,2018,870850,320,Guatemala,13969525515,25931825617.0,9.2,8824.088494,73118147941,71612352645,16346950.0,7.85681375,61.52534,13029.69238,3929258.0,11003.129
